daeh-CanQiQi-WuLongZuo.xml,dan,erhuang,manban,s1,惨凄凄唤苍天天不应响，,12,65,3114111243,惨凄凄,12,16,唤苍天,20,29,天不应响，,40,65
lseh-XiRiLi-BaoLianDeng.xml,laosheng,erhuang,kuaisanyan,s1,昔日里有一个孤竹君，,33.5,85.5,143324121,昔日里,33.5,36.5,有一个,41.5,45.5,孤竹君，,61.5,85.5
,laosheng,erhuang,kuaisanyan,x,伯夷叔齐二大贤人，,125.5,153.5,22124422,伯夷,125.5,132.5,叔齐,134.5,137,二大贤人，,137.5,153.5
,laosheng,erhuang,kuaisanyan,s1,都只为孤（哇）竹君身染重病（哪），,173.5,214.5,1341211344,都只为,173.5,177,孤（哇）竹君,181.5,191.5,身染重病（哪），,205.5,214.5
,laosheng,erhuang,kuaisanyan,x,传口诏命次子即位为君，,217.5,233.5,2344434421,传口诏,217.5,220.5,命次子,222.5,225,即位为君，,225.5,233.5
,laosheng,erhuang,kuaisanyan,s2,那叔齐分长幼不能担任，,237.5,255,4121344214,那叔齐,237.5,240.5,分长幼,242.5,245,不能担任，,245.5,255
,laosheng,erhuang,kuaisanyan,x,那伯夷尊父命也不能应承，,257.5,274.5,42214434242,那伯夷,257.5,260.5,尊父命,262.5,264.5,也不能应承，,265.5,274.5
,laosheng,erhuang,kuaisanyan,s2,弟让兄来兄不能应（呐）允，,277.5,291,441214213,弟让,277.5,279.25,兄来,279.5,281,兄不能应（呐）允，,281.5,291
,laosheng,erhuang,kuaisanyan,x,兄（呃）推弟来两不能够担承。,293.5,310.5,1142342412,兄（呃）推,293.5,297,弟来,297.5,300.5,两不能够担承。,301.5,310.5
,laosheng,erhuang,kuaisanyan,s2,那伯夷出午门无（哇）有踪（呃）影，,313.5,331,4221322313,那伯夷,313.5,316.5,出午门,318.5,320.5,无（哇）有踪（呃）影，,321.5,331
,laosheng,erhuang,kuaisanyan,x,那叔齐逃出了后宰门，,333.5,350.5,412213432,那叔齐,333.5,336.5,逃出了,338.5,341,后宰门，,341.5,350.5
,laosheng,erhuang,kuaisanyan,s2,首阳山前冻饿死（喏）。,353.5,366.5,3212443,首阳,353.5,355,山前,355.5,357,冻饿死（喏）。,357.5,366.5
,laosheng,erhuang,kuaisanyan,x,留得美名万古存，,369.5,384.5,2232432,留得,369.5,371,美名,371.5,373,万古存，,373.5,384.5
,laosheng,erhuang,kuaisanyan,s2,为父的怎比得孤竹君，,385.5,401.5,245332121,为父的,385.5,388.5,怎比得,390.5,393,孤竹君，,393.5,401.5
,laosheng,erhuang,kuaisanyan,x,二娇儿也难比那两个贤人。,405.5,422.5,41232343422,二娇儿,405.5,408.5,也难比那,409.5,413,两个贤人。,413.5,422.5
,laosheng,erhuang,kuaisanyan,s2,打死了别家子父能作主，,425.5,442.5,3332134243,打死了,425.5,427.5,别家子,430.5,433,父能作主，,433.5,442.5
,laosheng,erhuang,kuaisanyan,x,打死个秦官保父不能担承。,445.5,485.5,33421344212,打死个,445.5,448.5,秦官保,450.5,453,父不能担承。,453.5,485.5
lseh-XuMaoGong-QinQiongFaPei.xml,laosheng,erhuang,yuanban,s1,徐茂公阴阳多奥妙，,0,17,24112144,徐茂公,0,3,阴阳,6,12,多奥妙，,13,17
,laosheng,erhuang,yuanban,x,文韬武略智谋高。,19,28,2134421,文韬,19,20.5,武略,21.5,22.5,智谋高。,23,28
,laosheng,erhuang,yuanban,s2,既是为我前来到，,29,37,4423224,既是,29,30.5,为我,31,32.5,前来到，,33,37
,laosheng,erhuang,yuanban,x,缘何不救我出笼牢。,39,48,22243122,缘何,39,40.5,不救我,41.5,42.5,出笼牢。,43,48
,laosheng,erhuang,yuanban,s2,是是是（呀）来我明白了，,49,57,44423253,是是,49,50,是（呀）来我,51,52.5,明白了，,53,57
,laosheng,erhuang,yuanban,x,其中必有这巧（哇）妙高。,59,71,21434341,其中必,59,64.5,有这,65,66.5,巧（哇）妙高。,67,71
lseh-YangYanZhao-PengBei.xml,laosheng,erhuang,yuanban,s1,杨延昭奉父命巡查大营，,0,19,2214442242,杨延昭,0,3,奉父命,6,10,巡查大营，,11,19
,laosheng,erhuang,yuanban,x,在中途得一信甚是不明。,20,32,4122244442,在中途,20,23.5,得一信,24.5,25.75,甚是不明。,26,32
,laosheng,erhuang,yuanban,s1,迈虎步我且把宝帐来进，,33,48,4343333424,迈虎步,33,35.5,我且把,39,43,宝帐来进，,44,48
,laosheng,erhuang,yuanban,x,又只见老爹爹瞌睡沉沉。,50,59.5,4343111422,又只见,50,52,老爹爹,52.5,53.5,瞌睡沉沉。,54,59.5
,laosheng,erhuang,yuanban,s2,我本当将此事对他来论，,60,72,3311344124,我本当,60,61.5,将此事,62.5,63.5,对他来论，,64,72
,laosheng,erhuang,yuanban,x,又恐怕惊动了年迈之人。,73,88,4341432412,又恐怕,73,74.5,惊动了,75,79.5,年迈之人。,81,88
lseh-YiLunMing-WenZhaoGuan-1.xml,laosheng,erhuang,manban,s1,一轮明月照窗前，,36,94,4224412,一轮,36,41,明月,44,53,照窗前，,68,94
,laosheng,erhuang,manban,x,愁人心（哪）中似箭穿。,132,165,2211441,愁人,132,139,心（哪）中,141,142,似箭穿。,144,165
,laosheng,erhuang,manban,s1,实指（惹）望到吴国借兵回转，,180,220.5,2344224123,实指（惹）望,180,183,到吴国,188,197.5,借兵回转，,212,220.5
,laosheng,erhuang,manban,x,谁知昭关有阻拦。,224,241.75,2111332,谁知,224,226.5,昭关,229,230,有阻拦。,232,241.75
,laosheng,erhuang,manban,s2,幸遇那东皋公行方便，,244,260.5,444111214,幸遇那,244,246,东皋公,249,250.5,行方便，,252,260.5
,laosheng,erhuang,manban,x,他将我隐藏在后花园。,264,281.5,113324412,他将我,264,266.25,隐藏在,269,271,后花园。,272,281.5
,laosheng,erhuang,manban,s2,一连几天我的眉不（哇）展，,284,300.5,423135243,一连,284,286,几天我的,289,291.5,眉不（哇）展，,292,300.5
,laosheng,erhuang,manban,x,夜夜何曾得安眠。,304,317.5,4422212,夜夜,304,305,何曾,306,307.75,得安眠。,308,317.5
,laosheng,erhuang,manban,s2,俺伍员好一似丧家犬，,320,336.5,332324113,俺伍员,320,322,好一似,325,327.5,丧家犬，,328,336.5
,laosheng,erhuang,manban,x,满腹的含冤我向谁言（哪）！,340,353.5,345213422,满腹的,340,341.75,含冤我,342,343.5,向谁言（哪）！,344,353.5
,laosheng,erhuang,manban,s2,我好（哇）比哀哀长空雁，,356,372.5,33311314,我好（哇）比,356,358,哀哀,361,362,长空雁，,364,372.5
,laosheng,erhuang,manban,x,我好比龙游在浅沙滩。,376,393.5,333224311,我好比,376,378,龙游在,381,383,浅沙滩。,384,393.5
,laosheng,erhuang,manban,s2,我好（哇）比鱼儿吞了钩线，,396,415,333251314,我好（哇）比,396,398,鱼儿,401,402.75,吞了钩线，,404,415
,laosheng,erhuang,manban,x,我好（哇）比波浪中失舵的舟船（哪）。,416,433.5,33314114512,我好（哇）比,416,418,波浪中,421,422.5,失舵的舟船（哪）。,424,433.5
,laosheng,erhuang,manban,s2,思来想去我的肝肠断，,436,466,123435124,思来,436,440.5,想去我的,441,443.75,肝肠断，,444,466
,laosheng,erhuang,manban,x,今夜晚怎能够盼到明天。,500,530,1433244421,今夜晚,500,507.5,怎能够,509,511.5,盼到明天。,512,530
,laosheng,erhuang,yuanban,s1,心中有事难合眼，,592,614.5,1134223,心中,592,594.25,有事,598,602.5,难合眼，,610,614.5
,laosheng,erhuang,yuanban,x,翻来覆去睡不（哇）安。,616,638,1244441,翻来,616,617,覆去,618.5,619.5,睡不（哇）安。,620,638
,laosheng,erhuang,yuanban,s1,背地里只把东皋公怨，,654,678.5,443331114,背地里,654,656.5,只把,660,667.5,东皋公怨，,674,678.5
,laosheng,erhuang,yuanban,x,叫人难解巧机关，,680,689,4223311,叫人,680,681,难解,682.5,683.5,巧机关，,684,689
,laosheng,erhuang,yuanban,s2,若是真心来救我，,690,698.75,4411243,若是,690,692,真心,692.5,693.75,来救我，,694,698.75
,laosheng,erhuang,yuanban,x,为何几日他不言。,700,709,4234142,为何,700,701,几日,702.5,703.5,他不言。,704,709
,laosheng,erhuang,yuanban,s2,贪图富贵来害我，,710,718.5,1244243,贪图,710,711.5,富贵,712,713.5,来害我，,714,718.5
,laosheng,erhuang,yuanban,x,你就该把我献与昭关。,720,729,341334311,你就该,720,722,把我,722.5,723.5,献与昭关。,724,729
,laosheng,erhuang,yuanban,s2,哭一声爹娘不能相见，,730,738,141124214,哭一声,730,731,爹娘,732.5,733.5,不能相见，,734,738
,laosheng,erhuang,yuanban,k,不能（哪）哎见爹娘（兀）！,740,784,421412,不能（哪）哎见爹娘（兀）！,740,784,,,,,,
,laosheng,erhuang,yuanban,x,要相逢陈非是梦（兀）里团圆。,812,838,4122144322,要相逢,812,815.5,陈非是,816.5,817.5,梦（兀）里团圆。,818,838
,laosheng,erhuang,yuanban,s1,鸡鸣犬吠五更（哪）天，,860,904,1234311,鸡鸣,860,863,犬吠,866,872.5,五更（哪）天，,880,904
,laosheng,erhuang,yuanban,x,越思越想好伤惨，,922,930.5,4143313,越思,922,923,越想,924,925,好伤惨，,926,930.5
,laosheng,erhuang,yuanban,s2,想当初在朝为官宦，,932,940.5,31142214,想当初,932,933.5,在朝,934.5,935.75,为官宦，,936,940.5
,laosheng,erhuang,yuanban,x,朝臣待漏（哇）五更寒，,942,950.5,2244312,朝臣,942,943,待漏（哇）,944,945.5,五更寒，,946,950.5
,laosheng,erhuang,yuanban,s2,到如今夜宿在荒村院，,952,960,421444114,到如今,952,953,夜宿在,954.5,955.5,荒村院，,956,960
,laosheng,erhuang,yuanban,x,我冷冷清清向谁言（哪）。,961.5,1005,33311422,我冷冷,961.5,963,清清,964,965.75,向谁言（哪）。,966,1005
,laosheng,erhuang,yuanban,s1,我本当拔宝剑自寻短见，,1022,1050,3312344234,我本当,1022,1024,拔宝剑,1028,1039,自寻短见，,1046,1050
,laosheng,erhuang,yuanban,k,寻短（哪）哎见爹娘（兀）！,1052,1084,231412,寻短（哪）哎见爹娘（兀）！,1052,1084,,,,,,
,laosheng,erhuang,yuanban,x,父母的冤仇化尘烟，,1112,1121,43512421,父母的,1112,1113.5,冤仇,1114,1115,化尘烟，,1116,1121
,laosheng,erhuang,yuanban,s2,对天发不宏誓愿，,1122,1130.5,4114244,对天,1122,1123,发不,1124,1125,宏誓愿，,1126,1130.5
,laosheng,erhuang,yuanban,x,我不杀平王我的心怎甘（哪）。,1131.5,1158,3412235131,我不杀,1131.5,1133,平王,1134,1139,我的心怎甘（哪）。,1141,1158
lseh-YiLunMing-WenZhaoGuan-2.xml,laosheng,erhuang,manban,s1,一轮明月照窗前，,36,94,4224412,一轮,36,41,明月,44,53.5,照窗前，,68,94
,laosheng,erhuang,manban,x,愁人心（呐）中似箭穿。,132,165,2211441,愁人,132,139,心（呐）中,141,142,似箭穿。,144,165
,laosheng,erhuang,manban,s1,实指望到吴国借兵回转，,180,220.5,2344224123,实指望,180,183,到吴国,188,197.5,借兵回转，,212,220.5
,laosheng,erhuang,manban,x,谁知昭关有阻拦。,224,241.5,2111332,谁知,224,226.5,昭关,229,230,有阻拦。,232,241.5
,laosheng,erhuang,manban,s2,幸遇那东皋公行方便，,244,260.5,444111214,幸遇那,244,246.25,东皋公,249,250.5,行方便，,252,260.5
,laosheng,erhuang,manban,x,他将我隐藏在后花园。,264,281.5,113324412,他将我,264,266.25,隐藏在,269,271,后花园。,272,281.5
,laosheng,erhuang,manban,s2,一连几天我的眉不（呃）展，,284,300.5,423135243,一连,284,286,几天我的,289,291.5,眉不（呃）展，,292,300.5
,laosheng,erhuang,manban,x,夜夜何曾得安眠。,304,317.5,4422212,夜夜,304,305,何曾,306,307.75,得安眠。,308,317.5
,laosheng,erhuang,manban,s2,俺伍员好一似丧家犬，,320,336.5,332324113,俺伍员,320,322,好一似,325,327.5,丧家犬，,328,336.5
,laosheng,erhuang,manban,x,满腹的含冤我向谁言（喏）。,340,353.5,345213422,满腹的,340,341.75,含冤我,342,343.5,向谁言（喏）。,344,353.5
,laosheng,erhuang,manban,s2,我好（呃）比哀哀长空雁，,356,372.5,33311314,我好（呃）比,356,358,哀哀,361,362,长空雁，,364,372.5
,laosheng,erhuang,manban,x,我好比龙游在浅沙滩。,376,393.5,333224311,我好比,376,378,龙游在,381,383,浅沙滩。,384,393.5
,laosheng,erhuang,manban,s2,我好（呃）比鱼儿吞了钩线，,396,415,333251314,我好（呃）比,396,398,鱼儿,401,402.75,吞了钩线，,404,415
,laosheng,erhuang,manban,x,我好（呃）比波浪中失舵的舟船（喏）。,416,433.5,33314114512,我好（呃）比,416,418,波浪中,421,422.5,失舵的舟船（喏）。,424,433.5
,laosheng,erhuang,manban,s2,思来想去我的肝肠断，,436,466,123435124,思来,436,440.5,想去我的,441,443.75,肝肠断，,444,466
,laosheng,erhuang,manban,x,今夜晚怎能够盼到明天。,500,530,1433244421,今夜晚,500,507.5,怎能够,509,511.75,盼到明天。,512,530
lseh-YiLunMing-ZhuoFangCao-1.xml,laosheng,erhuang,manban,s1,一轮明月照窗下，,36,92,4224414,一轮,36,41.5,明月,44,53,照窗下，,68,92
,laosheng,erhuang,manban,x,陈宫心（呐）中乱如麻，,132,164,2111422,陈宫,132,139.5,心（呐）中,141,143.5,乱如麻，,144,164
,laosheng,erhuang,manban,s1,悔不该心猿并意马。,176,1277/6,34112443,悔不该,176,181,心猿,184,190,并意马。,204,1277/6
,laosheng,erhuang,manban,x,悔不该随他人到吕家，,216,233.5,341212431,悔不该,216,218,随他人,221,223.5,到吕家，,224,233.5
,laosheng,erhuang,manban,s2,吕伯奢可算得义气（呀）大，,236,1517/6,321342444,吕伯奢,236,239,可算得,241,243,义气（呀）大，,244,1517/6
,laosheng,erhuang,manban,x,杀猪（喏）沽（哇）酒款待于他，,256,273.5,11133421,杀猪（喏）,256,259,沽（哇）酒,261,263,款待于他，,264,273.5
,laosheng,erhuang,manban,s2,又谁知此贼的疑心（呐）太（呀）大，,276,293.5,4213252144,又谁知,276,279,此贼的,281,283,疑心（呐）太（呀）大，,284,293.5
,laosheng,erhuang,manban,x,拔出剑将他的满门杀，,296,313.5,214115321,拔出剑,296,298.5,将他的,301,303.5,满门杀，,304,313.5
,laosheng,erhuang,manban,s2,一家人倶丧在宝剑之（喏）下，,316,333.5,4124443414,一家人,316,318,倶丧在,321,323,宝剑之（喏）下，,324,333.5
,laosheng,erhuang,manban,x,年迈的老丈命（呐）染黄沙。,336,349.5,245344321,年迈的,336,337.75,老丈,338,339.5,命（呐）染黄沙。,340,349.5
,laosheng,erhuang,manban,s2,屈死的冤鬼魂休来怨（呐）咱，,352,2213/6,1351321242,屈死的,352,354.75,冤鬼魂,357,359,休来怨（呐）咱，,360,2213/6
,laosheng,erhuang,manban,x,自有那神灵（啊）天地鉴察。,372,416,434221442,自有那,372,374,神灵（啊）,376,385.5,天地鉴察。,388,416
,laosheng,erhuang,yuanban,s1,听谯楼打罢了二（喏）更鼓下，,478,500.5,1123434134,听谯楼,478,480.75,打罢了,484,488,二（喏）更鼓下，,496,500.5
,laosheng,erhuang,yuanban,x,越思越想把事来作差。,502,513,414334241,越思,502,503.75,越想,504,505.75,把事来作差。,506,513
,laosheng,erhuang,yuanban,s1,悔不该把家属一（呀）旦撇下，,520,542.5,3413132434,悔不该,520,523,把家属,526,530,一（呀）旦撇下，,538,542.5
,laosheng,erhuang,yuanban,x,悔不该弃县今抛却了乌（哇）纱，,544,553,34144414311,悔不该,544,545,弃县今,546.5,547.5,抛却了乌（哇）纱，,548,553
,laosheng,erhuang,yuanban,s2,我只说贼是个宽宏量大，,554,562.5,3312441244,我只说,554,555.5,贼是个,556.5,557.5,宽宏量大，,558,562.5
,laosheng,erhuang,yuanban,x,汉室后来贼是个惹祸的根芽。,564,583,444224434512,汉室,564,565,后来贼是个,566,571.5,惹祸的根芽。,572,583
,laosheng,erhuang,yuanban,s1,观此贼睡卧真（呐）潇洒，,656,678.75,13244113,观此贼,656,659,睡卧,662,668,真（呐）潇洒，,674,678.75
,laosheng,erhuang,yuanban,x,安眠好似井底之蛙，,680,689,12343311,安眠,680,682,好似,682.5,683.5,井底之蛙，,684,689
,laosheng,erhuang,yuanban,s2,贼好比蛟龙未生鳞甲，,690,698.5,233124123,贼好比,690,691,蛟龙,692.5,693.5,未生鳞甲，,694,698.5
,laosheng,erhuang,yuanban,x,贼好比猛虎未（呀）曾长牙，,700,709.5,233334232,贼好比,700,701,猛虎,702.5,703.5,未（呀）曾长牙，,704,709.5
,laosheng,erhuang,yuanban,s2,虎在笼中我不打，,710,720.75,3431343,虎在,710,711,笼中,712,713,我不打，,714,720.75
,laosheng,erhuang,yuanban,x,我岂肯放虎归山又（哇）把人抓。,722,748,33343114321,我岂肯,722,723,放虎归山,724,725.5,又（哇）把人抓。,726,748
,laosheng,erhuang,sanban,s,执宝剑将贼的（呀）头割下，,806,835,234125214,执宝剑,806,811,将贼的（呀）,812,820,头割下，,829,835
,laosheng,erhuang,sanban,x,险些儿把事（喏）又（哇）作差。,838,869,31534441,险些儿,838,840,把事（喏）,841,854,又（哇）作差。,863,869
lseh-YiLunMing-ZhuoFangCao-2.xml,laosheng,erhuang,sanyan,s1,一轮明月照窗下，,36,93,4224414,一轮,36,41,明月,44,53,照窗下，,68,93
,laosheng,erhuang,sanyan,x,陈宫心中乱如麻。,132,160,2111422,陈宫,132,136,心中,141,142,乱如麻。,144,160
,laosheng,erhuang,sanyan,s1,悔不该心猿并意马，,176,212,34112443,悔不该,176,180,心猿,184,190,并意马，,204,212
,laosheng,erhuang,sanyan,x,悔不该随他人到吕家。,216,232,341212431,悔不该,216,218,随他人,221,223.5,到吕家。,224,232
,laosheng,erhuang,sanyan,s2,吕伯奢可算得义气大，,236,252,321342444,吕伯奢,236,238,可算得,241,243,义气大，,244,252
,laosheng,erhuang,sanyan,x,杀猪沽酒款待与他。,256,272,11133431,杀猪,256,258.5,沽酒,261,263.5,款待与他。,264,272
,laosheng,erhuang,sanyan,s2,又谁知此贼的疑心太大，,276,292,4213252144,又谁知,276,278,此贼的,281,283.5,疑心太大，,284,292
,laosheng,erhuang,sanyan,x,拔出剑将他的满门杀。,296,312,214115321,拔出剑,296,298,将他的,301,303.5,满门杀。,304,312
,laosheng,erhuang,sanyan,s2,一家人倶丧在宝剑之下，,316,332.75,4124443414,一家人,316,318,倶丧在,321,323,宝剑之下，,324,332.75
,laosheng,erhuang,sanyan,x,年迈老丈命染黄沙。,336,348,24344321,年迈,336,337.5,老丈,338,339.5,命染黄沙。,340,348
,laosheng,erhuang,sanyan,s2,屈死的冤鬼魂休要怨咱，,352,368.5,1351321442,屈死的,352,354,冤鬼魂,357,359.75,休要怨咱，,360,368.5
,laosheng,erhuang,sanyan,x,自有那神灵儿天地鉴察。,372,413,4342251442,自有那,372,374,神灵儿,376,385,天地鉴察。,388,413
lseh-YiLunMing-ZhuoFangSuDian.xml,laosheng,erhuang,manban,s1,一轮明月照窗下，,12,69.5,4224414,一轮,12,16.5,明月,20,28,照窗下，,44,69.5
,laosheng,erhuang,manban,x,陈宫心（呐）中乱如麻，,108,138,2111422,陈宫,108,115.5,心（呐）中,117,119,乱如麻，,120,138
,laosheng,erhuang,manban,s1,悔不该心猿并意马，,152,188.5,34112443,悔不该,152,157,心猿,160,167,并意马，,180,188.5
,laosheng,erhuang,manban,x,悔不该随他人到吕家。,192,209.5,341212431,悔不该,192,194.5,随他人,197,199.5,到吕家。,200,209.5
,laosheng,erhuang,manban,s2,吕伯奢可算得义气（呀）大，,212,228.5,321342444,吕伯奢,212,215,可算得,217,219.25,义气（呀）大，,220,228.5
,laosheng,erhuang,manban,x,杀猪（喏）沽酒款待与他，,232,250,11133431,杀猪（喏）,232,234.5,沽酒,237,239,款待与他，,240,250
,laosheng,erhuang,manban,s2,又谁知此贼的疑心（呐）太（呀）大，,252,269,4213252144,又谁知,252,255,此贼的,257,259,疑心（呐）太（呀）大，,260,269
,laosheng,erhuang,manban,x,拔出剑将他的满门杀，,272,289.5,214115321,拔出剑,272,275,将他的,277,279,满门杀，,280,289.5
,laosheng,erhuang,manban,s2,一家人倶丧在宝剑之（喏）下，,292,309,4124443414,一家人,292,294.5,倶丧在,297,298.5,宝剑之（喏）下，,300,309
,laosheng,erhuang,manban,x,年迈的老丈命（呐）染黄沙。,312,325,245344321,年迈的,312,313.75,老丈,314,315,命（呐）染黄沙。,316,325
,laosheng,erhuang,manban,s2,屈死的怨鬼魂休要怨（呐）咱，,328,344.5,1354321442,屈死的,328,330.5,怨鬼魂,333,335.5,休要怨（呐）咱，,336,344.5
,laosheng,erhuang,manban,x,自有那神灵儿天地鉴察。,348,389,4342251442,自有那,348,350.5,神灵儿,352,361.5,天地鉴察。,364,389
lseh-ZenNengGou-BaDaChui.xml,laosheng,erhuang,yuanban,s1,怎能够思一计番营来进，,0,15,3241241224,怎能够,0,3,思一计,6,10.5,番营来进，,11,15
,laosheng,erhuang,yuanban,x,前后话对文龙细说衷情。,17,26,2444224112,前后话,17,18,对文龙,19.5,20.5,细说衷情。,21,26
,laosheng,erhuang,yuanban,s1,前也思（喏）后又想无有计定，,27,50,2314432344,前也思（喏）,27,30,后又想,33,37.5,无有计定，,38,50
,laosheng,erhuang,yuanban,x,倒不如上公安观看古今。,51,63,4424111431,倒不如,51,52.5,上公安,53,57.5,观看古今。,59,63
lseh-ZiNaRi-HongYangDong.xml,laosheng,erhuang,kuaisanyan,s1,自（喏）那日朝罢归身（呐）染重病，,12,49.75,4442411344,自（喏）那日,12,16.5,朝罢归,20,28,身（呐）染重病，,40,49.75
,laosheng,erhuang,kuaisanyan,x,三更时梦（呃）见（呐）了年迈爹尊（呐）。,52,89,1124432411,三更时,52,54,梦（呃）见（呐）了,57,59.25,年迈爹尊（呐）。,60,89
,laosheng,erhuang,kuaisanyan,s1,我前番命孟良骸骨搬（呐）请，,104,140.5,3214422313,我前番,104,108,命孟良,112,118,骸骨搬（呐）请，,132,140.5
,laosheng,erhuang,kuaisanyan,x,那乃是萧天佐以（呀）假成真；,144,162,4341133321,那乃是,144,146,萧天佐,149,151,以（呀）假成真；,152,162
,laosheng,erhuang,kuaisanyan,s2,二次（喏）里命孟良番营来进，,164,181,4434421224,二次（喏）里,164,166,命孟良,169,171,番营来进，,172,181
,laosheng,erhuang,kuaisanyan,x,又谁知焦克明他私（呀）自后跟（呐），,184,201.5,42114211441,又谁知,184,186,焦克明他,189,191.5,私（呀）自后跟（呐），,192,201.5
,laosheng,erhuang,kuaisanyan,s2,老军报他二人在洪洋（呃）洞丧（呃）命，,204,221,314142422444,老军报,204,207,他二人在,209,211.5,洪洋（呃）洞丧（呃）命，,212,221
,laosheng,erhuang,kuaisanyan,x,去了我左右膀难以飞行。,224,241,4333432312,去了我,224,226,左右膀,229,231.5,难以飞行。,232,241
